path,layer,extension,line_count,size_bytes,work_package
sample-scripts/always-encrypted/PopulateAlwaysEncryptedData/Properties/Settings.Designer.cs,base-sample,cs,38,1507,
sample-scripts/always-encrypted/PopulateAlwaysEncryptedData/Properties/Settings.settings,base-sample,settings,9,430,
sample-scripts/always-encrypted/README.md,base-sample,md,67,2134,
sample-scripts/dynamic-data-masking/DemonstrateDDM.SQL,base-sample,sql,113,2998,
sample-scripts/dynamic-data-masking/README.md,base-sample,md,68,2148,
sample-scripts/in-memory-oltp/README.md,base-sample,md,73,2856,
sample-scripts/in-memory-oltp/VehicleLocation.sql,base-sample,sql,365,10486,
sample-scripts/load-sample-data-using-polybase/load-sample-data-using-polybase.sql,base-sample,sql,824,34295,
sample-scripts/load-sample-data-using-polybase/readme.md,base-sample,md,73,2985,
sample-scripts/operational-analytics/DemonstrateOperationalAnalyticsPerformance.sql,base-sample,sql,105,5462,
sample-scripts/operational-analytics/README.md,base-sample,md,67,2766,
sample-scripts/polybase/DemonstratePolybase.sql,base-sample,sql,139,4447,
sample-scripts/polybase/README.md,base-sample,md,75,2467,
sample-scripts/row-level-security/DemonstrateRLS - Window 2.sql,base-sample,sql,33,820,
sample-scripts/row-level-security/DemonstrateRLS.sql,base-sample,sql,170,5094,
sample-scripts/row-level-security/README.md,base-sample,md,69,2323,
sqlserver/agent/00_create_job_categories.sql,sql-agent,sql,63,2184,WP11_agent_deployment_config
sqlserver/agent/01_create_operators.sql,sql-agent,sql,92,3162,WP11_agent_deployment_config
sqlserver/agent/02_create_proxies_and_credentials.sql,sql-agent,sql,104,4219,WP11_agent_deployment_config
sqlserver/agent/10_job_WWI_Daily_ETL.sql,sql-agent,sql,199,8035,WP11_agent_deployment_config
sqlserver/agent/11_job_WWI_Hourly_Incremental.sql,sql-agent,sql,164,6435,WP11_agent_deployment_config
sqlserver/agent/12_job_WWI_Intraday_Inventory.sql,sql-agent,sql,127,5042,WP11_agent_deployment_config
sqlserver/agent/13_job_WWI_Customer_Sync.sql,sql-agent,sql,153,6193,WP11_agent_deployment_config
sqlserver/agent/14_job_WWI_File_Ingestion.sql,sql-agent,sql,147,6009,WP11_agent_deployment_config
sqlserver/agent/15_job_WWI_Weekly_Reference_Load.sql,sql-agent,sql,150,6127,WP11_agent_deployment_config
sqlserver/agent/16_job_WWI_Weekly_Maintenance.sql,sql-agent,sql,141,5739,WP11_agent_deployment_config
sqlserver/agent/17_job_WWI_Month_End.sql,sql-agent,sql,160,6072,WP11_agent_deployment_config
sqlserver/agent/18_job_WWI_Finance_Close.sql,sql-agent,sql,167,6835,WP11_agent_deployment_config
sqlserver/agent/19_job_WWI_Reject_Reprocess.sql,sql-agent,sql,154,6218,WP11_agent_deployment_config
sqlserver/agent/20_job_WWI_Control_History_Purge.sql,sql-agent,sql,134,5152,WP11_agent_deployment_config
sqlserver/agent/21_job_WWI_Health_Check.sql,sql-agent,sql,179,7264,WP11_agent_deployment_config
sqlserver/agent/90_install_all_agent_jobs.sql,sql-agent,sql,77,2905,WP11_agent_deployment_config
sqlserver/agent/README.md,sql-agent,md,66,4039,WP11_agent_deployment_config
sqlserver/control/01_schemas.sql,etl-control,sql,29,1264,
sqlserver/control/02_tables_control_framework.sql,etl-control,sql,242,12432,
sqlserver/control/03_seed_control_data.sql,etl-control,sql,98,8233,
sqlserver/control/04_tables_data_quality.sql,etl-control,sql,125,6421,
sqlserver/control/05_seed_data_quality_rules.sql,etl-control,sql,125,10799,
sqlserver/control/06_tables_reconciliation.sql,etl-control,sql,62,3144,
sqlserver/control/07_tables_operations.sql,etl-control,sql,485,23358,
sqlserver/control/procedures/etl.usp_AssertRowCountReconciliation.sql,etl-control,sql,121,4639,
sqlserver/control/procedures/etl.usp_AssertRowCountTolerance.sql,etl-control,sql,205,8382,
sqlserver/control/procedures/etl.usp_EndBatch.sql,etl-control,sql,76,2465,
sqlserver/control/procedures/etl.usp_EvaluateDataQualityRules.sql,etl-control,sql,166,6750,
sqlserver/control/procedures/etl.usp_GetConfiguration.sql,etl-control,sql,68,2015,
sqlserver/control/procedures/etl.usp_GetWatermark.sql,etl-control,sql,104,3862,
sqlserver/control/procedures/etl.usp_LogError.sql,etl-control,sql,59,2009,
sqlserver/control/procedures/etl.usp_LogPackageEnd.sql,etl-control,sql,78,2925,
sqlserver/control/procedures/etl.usp_LogPackageStart.sql,etl-control,sql,60,1833,
sqlserver/control/procedures/etl.usp_LogReject.sql,etl-control,sql,48,1663,
sqlserver/control/procedures/etl.usp_LogRejectedRecord.sql,etl-control,sql,54,1968,
sqlserver/control/procedures/etl.usp_LogRejectedRecordSet.sql,etl-control,sql,176,7799,
sqlserver/control/procedures/etl.usp_LogRowCount.sql,etl-control,sql,51,1852,
sqlserver/control/procedures/etl.usp_PurgeControlHistory.sql,etl-control,sql,231,9885,
sqlserver/control/procedures/etl.usp_SetWatermark.sql,etl-control,sql,82,2842,
sqlserver/control/procedures/etl.usp_StartBatch.sql,etl-control,sql,80,2652,
sqlserver/control/procedures/etl.usp_StartBatchStep.sql,etl-control,sql,75,1952,
sqlserver/control/views/etl.OperationalViews.sql,etl-control,sql,160,5768,
sqlserver/oltp/00_schemas/0000_schemas.sql,sqlserver-oltp,sql,40,1514,WP03_sqlserver_oltp
sqlserver/oltp/00_schemas/0010_sequences.sql,sqlserver-oltp,sql,54,2305,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1010_Sales.SalesChannels.sql,sqlserver-oltp,sql,49,2899,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1020_Sales.SalesTerritories.sql,sqlserver-oltp,sql,48,3051,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1030_Sales.PriceLists.sql,sqlserver-oltp,sql,60,3809,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1040_Sales.PriceListLines.sql,sqlserver-oltp,sql,40,2581,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1050_Sales.Promotions.sql,sqlserver-oltp,sql,57,3867,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1060_Sales.PromotionLines.sql,sqlserver-oltp,sql,46,2967,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1070_Sales.PromotionRedemptions.sql,sqlserver-oltp,sql,45,2912,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1080_Sales.OrderDiscounts.sql,sqlserver-oltp,sql,57,3617,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1090_Sales.SalesQuotas.sql,sqlserver-oltp,sql,51,3214,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1100_Sales.CommissionPlans.sql,sqlserver-oltp,sql,46,2747,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1110_Sales.CommissionAccruals.sql,sqlserver-oltp,sql,60,3915,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1120_Sales.CustomerSegments.sql,sqlserver-oltp,sql,46,2939,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1130_Sales.CustomerSegmentAssignments.sql,sqlserver-oltp,sql,47,2791,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1140_Sales.QuoteHeaders.sql,sqlserver-oltp,sql,58,4026,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1150_Sales.QuoteLines.sql,sqlserver-oltp,sql,43,2761,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1200_Warehouse.WarehouseSites.sql,sqlserver-oltp,sql,46,2944,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1210_Warehouse.Bins.sql,sqlserver-oltp,sql,47,2810,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1220_Warehouse.BinContents.sql,sqlserver-oltp,sql,51,3189,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1230_Warehouse.StockMovementDetails.sql,sqlserver-oltp,sql,62,4408,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1240_Warehouse.StockTransfers.sql,sqlserver-oltp,sql,50,3450,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1250_Warehouse.StockTransferLines.sql,sqlserver-oltp,sql,46,2994,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1260_Warehouse.CycleCounts.sql,sqlserver-oltp,sql,48,3119,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1270_Warehouse.CycleCountLines.sql,sqlserver-oltp,sql,49,3261,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1280_Warehouse.ReplenishmentRules.sql,sqlserver-oltp,sql,45,3324,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1290_Warehouse.ReplenishmentOrders.sql,sqlserver-oltp,sql,53,3802,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1300_Shipping.Carriers.sql,sqlserver-oltp,sql,44,2722,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1310_Shipping.PackagingTypes.sql,sqlserver-oltp,sql,37,2319,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1320_Shipping.FreightRates.sql,sqlserver-oltp,sql,45,2836,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1330_Shipping.DeliveryRoutes.sql,sqlserver-oltp,sql,38,2523,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1340_Shipping.ShipmentHeaders.sql,sqlserver-oltp,sql,85,5651,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1350_Shipping.ShipmentLines.sql,sqlserver-oltp,sql,49,3259,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1360_Shipping.ShipmentEvents.sql,sqlserver-oltp,sql,51,2864,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1370_Shipping.DeliveryStops.sql,sqlserver-oltp,sql,48,3035,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1380_Shipping.CustomsDeclarations.sql,sqlserver-oltp,sql,54,3311,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1400_Returns.ReturnReasons.sql,sqlserver-oltp,sql,41,2919,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1410_Returns.ReturnAuthorizations.sql,sqlserver-oltp,sql,64,4504,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1420_Returns.ReturnLines.sql,sqlserver-oltp,sql,51,3472,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1430_Returns.ReturnInspections.sql,sqlserver-oltp,sql,48,3163,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1440_Returns.CreditNotes.sql,sqlserver-oltp,sql,70,4856,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1450_Returns.CreditNoteLines.sql,sqlserver-oltp,sql,42,2733,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1500_Loyalty.LoyaltyPrograms.sql,sqlserver-oltp,sql,45,2853,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1510_Loyalty.LoyaltyTiers.sql,sqlserver-oltp,sql,39,2682,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1520_Loyalty.LoyaltyMembers.sql,sqlserver-oltp,sql,69,4655,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1530_Loyalty.LoyaltyPointsLedger.sql,sqlserver-oltp,sql,53,3181,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1540_Loyalty.LoyaltyRedemptions.sql,sqlserver-oltp,sql,48,3159,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1600_Ecommerce.WebSessions.sql,sqlserver-oltp,sql,60,3408,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1610_Ecommerce.CartHeaders.sql,sqlserver-oltp,sql,54,3624,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1620_Ecommerce.CartLines.sql,sqlserver-oltp,sql,42,2535,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1630_Ecommerce.ProductReviews.sql,sqlserver-oltp,sql,52,3168,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1640_Ecommerce.WishLists.sql,sqlserver-oltp,sql,36,2432,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1650_Ecommerce.WishListLines.sql,sqlserver-oltp,sql,32,2030,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1700_Integration.OutboundInterfaceQueue.sql,sqlserver-oltp,sql,66,4214,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1710_Integration.InboundFileRegister.sql,sqlserver-oltp,sql,55,3093,WP03_sqlserver_oltp
sqlserver/oltp/01_tables/1720_Integration.ChangeTrackingWatermark.sql,sqlserver-oltp,sql,38,2243,WP03_sqlserver_oltp
sqlserver/oltp/02_extensions/2000_Sales.Orders.Extensions.sql,sqlserver-oltp,sql,117,4798,WP03_sqlserver_oltp
sqlserver/oltp/02_extensions/2010_Sales.OrderLines.Extensions.sql,sqlserver-oltp,sql,86,3546,WP03_sqlserver_oltp
sqlserver/oltp/02_extensions/2020_Sales.Invoices.Extensions.sql,sqlserver-oltp,sql,89,3554,WP03_sqlserver_oltp
sqlserver/oltp/02_extensions/2030_Sales.Customers.Extensions.sql,sqlserver-oltp,sql,92,3805,WP03_sqlserver_oltp
sqlserver/oltp/02_extensions/2040_Warehouse.StockItemHoldings.Extensions.sql,sqlserver-oltp,sql,60,2820,WP03_sqlserver_oltp
sqlserver/oltp/02_extensions/2100_Sales.OrderHolds.sql,sqlserver-oltp,sql,43,2529,WP03_sqlserver_oltp
sqlserver/oltp/02_extensions/2110_Sales.OrderAmendments.sql,sqlserver-oltp,sql,43,2438,WP03_sqlserver_oltp
sqlserver/oltp/02_extensions/2120_Sales.OrderAllocations.sql,sqlserver-oltp,sql,50,3349,WP03_sqlserver_oltp
sqlserver/oltp/02_extensions/2130_Sales.Backorders.sql,sqlserver-oltp,sql,48,3139,WP03_sqlserver_oltp
sqlserver/oltp/02_extensions/2140_Sales.CustomerPayments.sql,sqlserver-oltp,sql,60,3678,WP03_sqlserver_oltp
sqlserver/oltp/02_extensions/2150_Sales.PaymentAllocations.sql,sqlserver-oltp,sql,47,3247,WP03_sqlserver_oltp
sqlserver/oltp/02_extensions/2160_Sales.CustomerStatements.sql,sqlserver-oltp,sql,47,2984,WP03_sqlserver_oltp
sqlserver/oltp/02_extensions/2170_Sales.CustomerDisputes.sql,sqlserver-oltp,sql,52,3544,WP03_sqlserver_oltp
sqlserver/oltp/02_extensions/2180_Sales.CustomerWriteOffs.sql,sqlserver-oltp,sql,47,2768,WP03_sqlserver_oltp
sqlserver/oltp/02_extensions/2190_Sales.CustomerCreditHolds.sql,sqlserver-oltp,sql,43,2478,WP03_sqlserver_oltp
sqlserver/oltp/02_extensions/2200_Application.SalesTeams.sql,sqlserver-oltp,sql,38,2421,WP03_sqlserver_oltp
sqlserver/oltp/02_extensions/2210_Application.SalesTeamMembers.sql,sqlserver-oltp,sql,49,3281,WP03_sqlserver_oltp
sqlserver/oltp/02_extensions/2220_Application.EmployeeShifts.sql,sqlserver-oltp,sql,45,2853,WP03_sqlserver_oltp
sqlserver/oltp/02_extensions/2230_Application.ExtensionAttributeDefinitions.sql,sqlserver-oltp,sql,41,2838,WP03_sqlserver_oltp
sqlserver/oltp/02_extensions/2240_Application.ExtensionAttributeValues.sql,sqlserver-oltp,sql,46,2736,WP03_sqlserver_oltp
sqlserver/oltp/02_extensions/2300_Integration.DeletedRowLog.sql,sqlserver-oltp,sql,36,1939,WP03_sqlserver_oltp
sqlserver/oltp/02_extensions/2310_Sales.OrderDeletionLog.sql,sqlserver-oltp,sql,38,1911,WP03_sqlserver_oltp
sqlserver/oltp/02_extensions/2320_Warehouse.StockItemDeletionLog.sql,sqlserver-oltp,sql,31,1588,WP03_sqlserver_oltp
sqlserver/oltp/03_indexes/3000_Sales.Orders.Indexes.sql,sqlserver-oltp,sql,46,2393,WP03_sqlserver_oltp
sqlserver/oltp/03_indexes/3010_Sales.Invoices.Indexes.sql,sqlserver-oltp,sql,37,1871,WP03_sqlserver_oltp
sqlserver/oltp/03_indexes/3020_Warehouse.Movement.Indexes.sql,sqlserver-oltp,sql,56,3141,WP03_sqlserver_oltp
sqlserver/oltp/03_indexes/3030_Shipping.Returns.Indexes.sql,sqlserver-oltp,sql,65,3700,WP03_sqlserver_oltp
sqlserver/oltp/04_functions/4000_Sales.ufn_LineNetAmount.sql,sqlserver-oltp,sql,50,1863,WP03_sqlserver_oltp
sqlserver/oltp/04_functions/4010_Sales.ufn_DiscountPercentForCustomer.sql,sqlserver-oltp,sql,75,3289,WP03_sqlserver_oltp
sqlserver/oltp/04_functions/4020_Sales.ufn_CommissionRate.sql,sqlserver-oltp,sql,37,1389,WP03_sqlserver_oltp
sqlserver/oltp/04_functions/4030_Warehouse.ufn_AvailableToPromise.sql,sqlserver-oltp,sql,68,2728,WP03_sqlserver_oltp
sqlserver/oltp/04_functions/4040_Shipping.ufn_FreightCost.sql,sqlserver-oltp,sql,80,3119,WP03_sqlserver_oltp
sqlserver/oltp/04_functions/4050_Returns.ufn_RestockingFee.sql,sqlserver-oltp,sql,68,2063,WP03_sqlserver_oltp
sqlserver/oltp/04_functions/4060_Loyalty.ufn_PointsForAmount.sql,sqlserver-oltp,sql,51,1731,WP03_sqlserver_oltp
sqlserver/oltp/05_views/5000_Sales.vw_OrderLineExtract.sql,sqlserver-oltp,sql,86,3303,WP03_sqlserver_oltp
sqlserver/oltp/05_views/5010_Sales.vw_InvoiceExtract.sql,sqlserver-oltp,sql,65,2549,WP03_sqlserver_oltp
sqlserver/oltp/05_views/5020_Sales.vw_PromotionEffectiveness.sql,sqlserver-oltp,sql,62,2681,WP03_sqlserver_oltp
sqlserver/oltp/05_views/5030_Sales.vw_CustomerSegmentCurrent.sql,sqlserver-oltp,sql,51,2201,WP03_sqlserver_oltp
sqlserver/oltp/05_views/5040_Sales.vw_SalespersonPerformance.sql,sqlserver-oltp,sql,74,3112,WP03_sqlserver_oltp
sqlserver/oltp/05_views/5050_Warehouse.vw_StockOnHandBySite.sql,sqlserver-oltp,sql,49,2467,WP03_sqlserver_oltp
sqlserver/oltp/05_views/5060_Warehouse.vw_StockMovementExtract.sql,sqlserver-oltp,sql,49,1736,WP03_sqlserver_oltp
sqlserver/oltp/05_views/5070_Warehouse.vw_CycleCountVariance.sql,sqlserver-oltp,sql,58,2241,WP03_sqlserver_oltp
sqlserver/oltp/05_views/5080_Shipping.vw_ShipmentExtract.sql,sqlserver-oltp,sql,76,2812,WP03_sqlserver_oltp
sqlserver/oltp/05_views/5090_Shipping.vw_DeliveryPerformance.sql,sqlserver-oltp,sql,61,2588,WP03_sqlserver_oltp
sqlserver/oltp/05_views/5100_Returns.vw_ReturnExtract.sql,sqlserver-oltp,sql,72,2695,WP03_sqlserver_oltp
sqlserver/oltp/05_views/5110_Returns.vw_CreditNoteExtract.sql,sqlserver-oltp,sql,63,2472,WP03_sqlserver_oltp
sqlserver/oltp/05_views/5120_Loyalty.vw_LoyaltyBalance.sql,sqlserver-oltp,sql,65,3239,WP03_sqlserver_oltp
sqlserver/oltp/05_views/5130_Ecommerce.vw_WebConversionFunnel.sql,sqlserver-oltp,sql,47,2434,WP03_sqlserver_oltp
sqlserver/oltp/05_views/5140_Integration.vw_ChangedKeysSinceWatermark.sql,sqlserver-oltp,sql,80,3580,WP03_sqlserver_oltp
sqlserver/oltp/05_views/5150_Integration.vw_DeletedKeysForExtract.sql,sqlserver-oltp,sql,47,1380,WP03_sqlserver_oltp
sqlserver/oltp/06_procedures/6000_Sales.usp_ApplyPromotionToOrder.sql,sqlserver-oltp,sql,236,8546,WP03_sqlserver_oltp
sqlserver/oltp/06_procedures/6010_Sales.usp_CalculateOrderDiscounts.sql,sqlserver-oltp,sql,117,4100,WP03_sqlserver_oltp
sqlserver/oltp/06_procedures/6020_Sales.usp_RecalculateCommissionAccruals.sql,sqlserver-oltp,sql,135,5255,WP03_sqlserver_oltp
sqlserver/oltp/06_procedures/6030_Sales.usp_AssignCustomerSegments.sql,sqlserver-oltp,sql,144,5624,WP03_sqlserver_oltp
sqlserver/oltp/06_procedures/6040_Sales.usp_ConvertQuoteToOrder.sql,sqlserver-oltp,sql,170,5790,WP03_sqlserver_oltp
sqlserver/oltp/06_procedures/6050_Sales.usp_RefreshSalesQuotaAttainment.sql,sqlserver-oltp,sql,75,3428,WP03_sqlserver_oltp
sqlserver/oltp/06_procedures/6060_Warehouse.usp_PostStockMovement.sql,sqlserver-oltp,sql,122,4855,WP03_sqlserver_oltp
sqlserver/oltp/06_procedures/6070_Warehouse.usp_ReconcileCycleCount.sql,sqlserver-oltp,sql,200,7512,WP03_sqlserver_oltp
sqlserver/oltp/06_procedures/6080_Warehouse.usp_GenerateReplenishmentOrders.sql,sqlserver-oltp,sql,99,4255,WP03_sqlserver_oltp
sqlserver/oltp/06_procedures/6090_Warehouse.usp_TransferStockBetweenSites.sql,sqlserver-oltp,sql,217,8565,WP03_sqlserver_oltp
sqlserver/oltp/06_procedures/6100_Shipping.usp_CreateShipmentFromOrder.sql,sqlserver-oltp,sql,149,5198,WP03_sqlserver_oltp
sqlserver/oltp/06_procedures/6110_Shipping.usp_RecordShipmentEvent.sql,sqlserver-oltp,sql,133,5148,WP03_sqlserver_oltp
sqlserver/oltp/06_procedures/6120_Shipping.usp_RateShipment.sql,sqlserver-oltp,sql,105,4242,WP03_sqlserver_oltp
sqlserver/oltp/06_procedures/6130_Returns.usp_AuthorizeReturn.sql,sqlserver-oltp,sql,137,5370,WP03_sqlserver_oltp
sqlserver/oltp/06_procedures/6140_Returns.usp_PostReturnInspection.sql,sqlserver-oltp,sql,135,5157,WP03_sqlserver_oltp
sqlserver/oltp/06_procedures/6150_Returns.usp_IssueCreditNote.sql,sqlserver-oltp,sql,194,7703,WP03_sqlserver_oltp
sqlserver/oltp/06_procedures/6160_Loyalty.usp_AccruePointsForInvoice.sql,sqlserver-oltp,sql,131,5043,WP03_sqlserver_oltp
sqlserver/oltp/06_procedures/6170_Loyalty.usp_RedeemLoyaltyPoints.sql,sqlserver-oltp,sql,160,6093,WP03_sqlserver_oltp
sqlserver/oltp/06_procedures/6180_Loyalty.usp_RecalculateMemberTier.sql,sqlserver-oltp,sql,128,5019,WP03_sqlserver_oltp
sqlserver/oltp/06_procedures/6190_Integration.usp_EnqueueOutboundChanges.sql,sqlserver-oltp,sql,125,5050,WP03_sqlserver_oltp
sqlserver/oltp/06_procedures/6200_Integration.usp_RegisterInboundFile.sql,sqlserver-oltp,sql,74,2856,WP03_sqlserver_oltp
sqlserver/oltp/06_procedures/6210_Integration.usp_GetChangeWatermark.sql,sqlserver-oltp,sql,69,2806,WP03_sqlserver_oltp
sqlserver/oltp/06_procedures/6220_Integration.usp_SetChangeWatermark.sql,sqlserver-oltp,sql,60,2448,WP03_sqlserver_oltp
sqlserver/oltp/07_triggers/7000_Sales.tr_Orders_Amendment.sql,sqlserver-oltp,sql,132,5142,WP03_sqlserver_oltp
sqlserver/oltp/07_triggers/7010_Sales.tr_Orders_DeletionLog.sql,sqlserver-oltp,sql,58,2084,WP03_sqlserver_oltp
sqlserver/oltp/07_triggers/7020_Sales.tr_OrderLines_MaintainOrderTotals.sql,sqlserver-oltp,sql,58,2689,WP03_sqlserver_oltp
sqlserver/oltp/07_triggers/7030_Sales.tr_CustomerPayments_MaintainCreditPosition.sql,sqlserver-oltp,sql,92,3620,WP03_sqlserver_oltp
sqlserver/oltp/07_triggers/7040_Warehouse.tr_StockMovementDetails_MaintainHoldings.sql,sqlserver-oltp,sql,71,2629,WP03_sqlserver_oltp
sqlserver/oltp/07_triggers/7050_Warehouse.tr_StockItems_DeletionLog.sql,sqlserver-oltp,sql,65,2248,WP03_sqlserver_oltp
sqlserver/oltp/07_triggers/7060_Loyalty.tr_LoyaltyPointsLedger_MaintainBalance.sql,sqlserver-oltp,sql,65,2626,WP03_sqlserver_oltp
sqlserver/oltp/07_triggers/7070_Ecommerce.tr_CartLines_MaintainCartTotals.sql,sqlserver-oltp,sql,74,2938,WP03_sqlserver_oltp
sqlserver/oltp/08_seed/8000_seed_sales_reference.sql,sqlserver-oltp,sql,168,12185,WP03_sqlserver_oltp
sqlserver/oltp/08_seed/8010_seed_warehouse_shipping_reference.sql,sqlserver-oltp,sql,105,8699,WP03_sqlserver_oltp
sqlserver/oltp/08_seed/8020_seed_returns_loyalty_reference.sql,sqlserver-oltp,sql,112,7251,WP03_sqlserver_oltp
sqlserver/oltp/08_seed/8030_seed_integration_watermarks.sql,sqlserver-oltp,sql,54,4082,WP03_sqlserver_oltp
sqlserver/oltp/README.md,sqlserver-oltp,md,75,3829,WP03_sqlserver_oltp
sqlserver/procedures/dimensions/Integration.usp_AllocateDimensionKeyRange.sql,sqlserver-dw,sql,105,4066,WP05_dw_dimensions
sqlserver/procedures/dimensions/Integration.usp_EnrichInferredMembers.sql,sqlserver-dw,sql,246,11472,WP05_dw_dimensions
sqlserver/procedures/dimensions/Integration.usp_EnsureUnknownMembers.sql,sqlserver-dw,sql,266,12593,WP05_dw_dimensions
sqlserver/procedures/dimensions/Integration.usp_InsertInferredMember.sql,sqlserver-dw,sql,183,8531,WP05_dw_dimensions
sqlserver/procedures/dimensions/Integration.usp_LoadBridgeCustomerBuyingGroup.sql,sqlserver-dw,sql,336,15467,WP05_dw_dimensions
sqlserver/procedures/dimensions/Integration.usp_LoadBridgeEmployeeTerritory.sql,sqlserver-dw,sql,335,15535,WP05_dw_dimensions
sqlserver/procedures/dimensions/Integration.usp_LoadCustomerDemographicMiniDimension.sql,sqlserver-dw,sql,300,16388,WP05_dw_dimensions
